Code,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another,City
53489,82.27848101265823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18083182640144665,0.0,0.0,0.0,0.0,0.0,0.0,17.540687160940326,0.0,0.0,0.0,0.0,0.0,0.0,Coronini
53513,51.52158527954706,0.42462845010615713,1.0261854210898798,0.0,0.14154281670205238,0.0,0.0,0.0,46.70912951167728,0.0,0.0,0.0,0.0,0.0,0.0,0.17692852087756547,0.0,0.0,0.0,0.0,0.0,0.0,Pojejena
53577,98.84645982498012,0.0,0.994431185361973,0.0,0.0,0.0,0.0,0.0,0.15910898965791567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prigor
53639,99.20371599203716,0.59721300597213,0.19907100199071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ramna
53675,76.10096670247046,0.0,23.576799140708914,0.0,0.0,0.0,0.0,0.0,0.322234156820623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racasdia
53700,99.81012658227849,0.0,0.189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eftimie Murgu
53728,96.60724554341576,0.6325474410580794,0.0,0.0,2.7602070155261647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rusca Montana
53755,81.18881118881119,2.097902097902098,3.7762237762237763,12.727272727272727,0.2097902097902098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sacu
53791,95.11400651465799,0.39087947882736157,4.039087947882736,0.0,0.4560260586319218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sasca Montana
53853,98.62132352941177,0.0,1.3786764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sichevita
54056,97.01850582590815,0.0,0.0,0.20562028786840303,2.6730637422892394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10281014393420151,Slatina-Timis
54109,37.39224137931034,0.5387931034482759,5.603448275862069,0.0,0.26939655172413796,0.0,0.0,0.0,52.47844827586207,0.0,0.0,0.0,0.0,0.0,0.0,3.7176724137931036,0.0,0.0,0.0,0.0,0.0,0.0,Socol
54163,92.98561151079137,0.0,0.539568345323741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,Sopotu Nou
54270,98.9591673338671,0.0,1.0408326661329064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teregova
54305,65.19893899204244,0.15915119363395225,34.11140583554376,0.21220159151193635,0.3183023872679045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ticvaniu Mare
54350,99.81684981684981,0.0,0.18315018315018314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tarnova
54387,95.5952380952381,0.1984126984126984,3.6507936507936507,0.0,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,Toplet
54412,99.87635239567233,0.0,0.12364760432766615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turnu Ruieni
54485,92.14285714285714,0.8571428571428571,0.0,0.7142857142857143,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valiug
54500,72.31245166279969,1.082753286929621,25.754060324825986,0.0,0.46403712296983757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866976024748647,0.0,0.0,0.0,0.0,0.0,0.0,Varadia
54537,98.48684210526316,1.3157894736842106,0.0,0.0,0.19736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vermes
54573,83.00395256916995,0.2964426877470356,16.699604743083004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vrani
54617,98.38012958963283,0.458963282937365,0.9449244060475162,0.08099352051835854,0.13498920086393087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zavoi
54699,99.2489270386266,0.0,0.7510729613733905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zorlentu Mare
54975,81.52941683891324,16.444432647996575,1.085899890182443,0.042135437229810654,0.1804856523859606,0.02123360616305419,0.01592520462229064,0.002985975866679495,0.006635501925954434,0.010948578177824816,0.005308401540763548,0.0,0.023556031837138242,0.02919620847419951,0.05142513992614686,0.002322425674084052,0.007299052118549878,0.003649526059274939,0.010616803081527095,0.004313076251870382,0.001327100385190887,0.5208869011874231,Municipiul Cluj-Napoca
55008,86.80775567101762,11.978836649347357,1.0898491952857685,0.012672665061462425,0.038017995184387275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028513496388290458,0.0,0.0,0.0,0.0,0.0,0.0,0.04435432771511849,Municipiul Dej
55062,86.96475937855249,5.15346722243274,7.8817733990147785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuzdrioara
55106,99.47229551451187,0.5277044854881267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jichisu De Jos
55160,71.3065755764304,26.58696270993453,2.1064617136350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mica
55259,84.80691642651297,9.002881844380404,6.001152737752161,0.0138328530259366,0.08069164265129683,0.0069164265129683,0.0069164265129683,0.0,0.0,0.009221902017291067,0.0,0.0,0.0,0.025360230547550433,0.018443804034582133,0.0,0.0,0.0,0.0,0.0,0.0,0.0276657060518732,Municipiul Turda
55277,73.3903133903134,24.957264957264957,1.5384615384615385,0.0,0.05698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mihai Viteazu
55311,95.86728754365541,3.89988358556461,0.23282887077997672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandulesti
55357,87.24291812184711,7.174039580908032,5.456926658905704,0.0,0.05335661622041133,0.019402405898331393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402405898331393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03395421032207994,Municipiul Campia Turzii
55384,79.03681315958976,17.01927364613784,3.641678640439974,0.014863994450775405,0.07927463707080216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014863994450775405,0.014863994450775405,0.0,0.0,0.0,0.1535946093246792,0.0,0.0,0.024773324084625674,Municipiul Gherla
55446,59.082774049217,29.06040268456376,11.823266219239374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355704697986577,Oras Huedin
55473,53.70747310264612,38.01977318988078,8.229136376853736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043617330619366096,Aghiresu
55598,86.67953667953668,12.162162162162161,1.1583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aiton
55623,99.40627650551315,0.5937234944868532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alunis
55687,91.5106617279007,4.284713184502953,4.124536990689759,0.0,0.08008809690659725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apahida
55776,82.09635416666667,10.221354166666666,7.682291666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aschileu
55838,63.37859424920128,29.892172523961662,6.579472843450479,0.0,0.05990415335463259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029952076677316294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05990415335463259,Baciu
55918,96.75186368477104,0.8519701810436635,2.3961661341853033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baisoara
56014,99.6542783059637,0.34572169403630076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belis
56096,93.84816753926701,2.094240837696335,4.057591623036649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bobalna
56210,61.98117244330338,17.3727000427899,20.58194266153188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06418485237483953,Bontida
56265,88.4318766066838,8.676092544987146,2.892030848329049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Borsa
56327,48.82780921584479,47.1301535974131,4.042037186742118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buza
56354,59.964958388085854,37.40692071835304,2.628120893561104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caianu
56425,66.10772357723577,33.485772357723576,0.4065040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calarasi
56461,79.90825688073394,11.192660550458715,8.577981651376147,0.3211009174311927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calatele
56522,71.86046511627907,5.930232558139535,22.209302325581394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Camarasu
56568,56.277056277056275,37.971552257266545,5.75139146567718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Capusu Mare
56666,89.75552968568103,0.44237485448195574,9.80209545983702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caseiu
56773,78.15856777493606,17.74936061381074,4.092071611253197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Catina
56844,91.55672823218997,2.257402521254764,6.185869246555263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceanu Mare
56988,80.71135430916553,18.57045143638851,0.615595075239398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10259917920656635,Chinteni
57083,98.77889228085478,0.13083296990841692,1.0902747492368077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chiuiesti
57163,99.26617745163442,0.333555703802535,0.400266844563042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciucea
57225,94.94086727989487,1.2483574244415243,3.6136662286465175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19710906701708278,Ciurila
57314,95.97282872392043,3.7360504609412906,0.29112081513828236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Catcau
57350,60.066683765067964,18.00461656835086,21.928699666581174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cojocna
57449,83.40306834030683,13.04044630404463,3.5564853556485354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cornesti
57546,85.95890410958904,7.260273972602739,6.780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dabaca
57582,74.0460010454783,23.366440146366962,2.5875588081547307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feleacu
57644,60.994656802301684,21.98931360460337,17.016029593094945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fizesu Gherlii
57706,79.22227866808295,15.129543250357917,5.1540202281439065,0.0461829769546945,0.1200757400822057,0.0461829769546945,0.0,0.0,0.0,0.0,0.0,0.0,0.01385489308640835,0.08774765621391956,0.02309148847734725,0.0,0.0,0.0,0.0,0.0,0.0,0.1570221216459613,Floresti
57742,84.25448292802751,3.6600343895848684,12.08548268238762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frata
57831,79.39276485788113,15.37467700258398,5.038759689922481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1937984496124031,Geaca
57902,82.73869346733669,9.07035175879397,8.115577889447236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07537688442211055,Gilau
57948,50.10526315789474,45.55789473684211,4.126315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,Garbau
58008,89.68792401628222,2.5780189959294435,7.734056987788331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iara
58142,95.30135301353013,2.3862238622386225,2.3124231242312425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iclod
58204,20.074349442379184,79.92565055762081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Izvoru Crisului
58259,86.99226305609284,11.992263056092844,0.8704061895551257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450676982591876,Jucu
58311,79.0078201368524,10.09286412512219,10.899315738025415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luna
58357,99.81776765375854,0.18223234624145787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maguri-Racatau
58393,83.298392732355,10.971348707197764,5.520614954577218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20964360587002095,Manastireni
58464,99.58217270194986,0.4178272980501393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Margau
58534,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marisel
58552,94.3677526228603,0.8558807288790723,4.7763666482606295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mintiu Gherlii
58623,72.18500797448166,15.980861244019138,11.834130781499203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mociu
58721,39.80222496909765,56.52039555006181,3.584672435105068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09270704573547589,Moldovenesti
58794,66.26192541196878,24.544666088464876,9.193408499566349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palatca
58856,82.08092485549133,3.930635838150289,13.988439306358382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panticeu
58918,97.04060564349622,0.27529249827942187,2.684101858224363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Petrestii De Jos
58990,98.22485207100591,0.0,1.7751479289940828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ploscos
59041,94.11391065001058,0.5716705483802668,5.314418801609147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poieni
59130,79.65850037119525,1.1135857461024499,19.2279138827023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recea-Cristur
59238,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Risca
59283,86.63400979706088,0.0,13.365990202939118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sacuieu
59327,45.391061452513966,52.79329608938548,1.8156424581005586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Savadisla
59416,3.660565723793677,95.9234608985025,0.415973377703827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sic
59434,20.544554455445546,79.26980198019803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18564356435643564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sancraiu
59498,84.74195961106956,11.144353029169784,4.113687359760658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanmartin
59586,82.8028293545535,1.0167992926613616,16.180371352785144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanpaul
59657,40.63792085056114,49.43886591848789,9.686946249261666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23626698168930893,Suatu
59693,91.2990790111488,8.21619001454193,0.4847309743092584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tritenii De Jos
59764,66.63636363636364,25.545454545454547,7.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tureni
59826,90.5937992643195,6.095638465580662,3.3105622700998425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taga
59880,36.2043795620438,62.2992700729927,1.4963503649635037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unguras
59942,98.97066392177045,0.7205352547606794,0.30880082346886256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vad
60026,98.48484848484848,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valea Ierii
60062,67.12039877300613,23.562116564417177,9.317484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viisoara
60099,82.56445047489824,11.261872455902306,6.173677069199457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vultureni
60169,96.69603524229075,0.4845814977973568,2.3788546255506606,0.0,0.0,0.0,0.0,0.0,0.0,0.44052863436123346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negreni
60419,92.7159474966596,0.08409966202939559,0.8744006916607718,0.02397233356912678,0.03379706044171972,2.564253713746758,0.23618643401713432,2.895150514815688,0.003929890749037177,0.0015719562996148707,0.007073803348266918,0.0015719562996148707,0.09078047630275879,0.012968639471822684,0.012182661322015249,0.0,0.004715868898844612,0.0031439125992297414,0.09038748722785507,0.012182661322015249,0.14540595771437553,0.18627682150436217,Municipiul Constanta
60455,89.2485684235129,0.19866775739160922,3.599392310389155,0.0,0.058431693350473296,2.4424447820497837,0.12854972537104126,3.9382961318219003,0.0,0.0,0.0,0.0,0.0,0.03505901601028398,0.0,0.0,0.09349070936075728,0.0,0.058431693350473296,0.0,0.11686338670094659,0.08180437069066261,Oras Eforie
60482,90.72879765040724,0.24828170890483545,0.49959124352802253,0.009083477155054955,0.01816695431010991,4.4630151088503345,0.3512277833287916,3.581917824810004,0.0,0.0,0.0,0.0,0.009083477155054955,0.015139128591758259,0.0,0.0,0.0,0.0,0.009083477155054955,0.0,0.0,0.06661216580373634,Municipiul Mangalia
60507,95.67727081103868,0.0648571521224503,0.950157278593897,0.029185718455102636,0.016214288030612575,0.9469144209877745,1.8095145442163634,0.3502286214612316,0.0,0.0,0.0,0.0,0.0,0.01297143042449006,0.0,0.0,0.0,0.0,0.0,0.0,0.05837143691020527,0.08431429775918539,Oras Navodari
60534,82.90812564518508,0.10322961215160006,0.4276655360566288,0.0,0.0,6.34124760359829,0.13272378705205723,9.924789854003834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424126235068574,0.0,0.0737354372511429,0.04424126235068574,Oras Techirghiol
60570,90.96528768426057,0.07925186241876685,0.2536059597400539,0.0,0.0,1.2838801711840229,0.17435409732128704,7.085116500237755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585037248375337,Agigea
60598,90.7940161104718,0.0,0.3835826620636747,0.0,0.0,0.46029919447640966,0.05753739930955121,8.304564633678558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23-Aug
60632,91.98552223371252,0.13788348845225784,1.4477766287487073,0.0,0.05170630816959669,0.10341261633919338,3.067907618062737,3.085143054119269,0.0,0.0,0.0,0.0,0.05170630816959669,0.0,0.0,0.0,0.0,0.0,0.06894174422612892,0.0,0.0,0.0,Limanu
60687,91.42624286878565,0.02444987775061125,2.0700896495517522,0.0,0.032599837000814993,2.836185819070905,0.06519967400162999,3.406682966585167,0.0,0.0,0.0,0.0,0.040749796251018745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097799511002445,Oras Ovidiu
60721,92.64774313634248,0.04653327128897161,0.0,0.0,0.0,2.636885373041725,0.04653327128897161,4.5602605863192185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06204436171862882,Tuzla
60776,93.7319250597259,0.0628693574751666,2.389035584056331,0.0,0.01886080724254998,2.891990443857664,0.7041368037218659,0.10687790770778323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09430403621274991,Oras Cernavoda
60801,84.50913242009132,0.03424657534246575,5.844748858447488,0.0,0.0,9.280821917808218,0.2968036529680365,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Harsova
60847,79.70957613814757,0.03363982955819691,1.6932047544292441,0.0,0.01401659564924871,9.36308589369814,0.05606638259699484,9.001457725947521,0.008409957389549227,0.0,0.0,0.0,0.011213276519398968,0.0,0.0,0.0,0.0,0.0,0.02522987216864768,0.0,0.04765642520744562,0.03644314868804665,Municipiul Medgidia
